OBJECTID,CREATION_DT,RECORDATION_DT,NARRATIVE,EXPIRATION_DT,STATUS,SQUARE,SUFFIX,LOT,LOT_TYPE,COMPUTED_AREA_SF,SURVEYED_AREA_SF,MAR_ID,IS_REAR_OF,BLDG_NUM,BLDG_NUM_EXT,BLDG_NUM_END_RANGE,BLDG_EXT_END_RANGE,QUADRANT,ZIP5,ZIP4,RECORD_AREA_SF,CONV_TOLERANCE_TYPE,CONV_TOLERANCE_VALUE,CONV_TOLERANCE_RESOLUTION,RECORDLOTSPLYID,PARCELSPLYID,SQUAREPLYID,OF_LOT_SEQ,BOOK_NUM,PAGE_NUM,UNDERLIES_CONDO,CONDO_BOOK_NUM,CONDO_PAGE_NUM,KILL_DT,SSL,COL,CONDOLOT,CONDO_REGIME_NUM,AREA,LEN,SHAPE_Length,SHAPE_Area
3883703,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2860,,0087,1,2853,,,,,,,,,,,2853,1,,,,,,0,199,63,1,54,42,,2860    0087,Y,Y,1640,,,127.722507210621,438.524684106702
3883704,2006/09/09 00:00:00+00,,MAINTENANCE,,1,0303,,0056,1,1805,,,,,,,,,,,1805,1,,,,,,0,199,120,1,57,9,,0303    0056,Y,Y,2741,,,89.2670040243685,277.434012407291
3883705,2014/09/29 00:00:00+00,2014/09/15 00:00:00+00,,,1,4068,,0184,1,11174,,,,,,,,,,,11178,,,,,,,0,208,200,1,91,1,,4068    0184,Y,Y,5369,,,167.923649186736,1716.64474880809
3883706,2006/09/09 00:00:00+00,,DELIVERY 15,,1,4325,,0034,1,86189,,,,,,,,,,,86748,1,,,,,,0,168,4,1,22,30,,4325    0034,Y,Y,3030,,,460.134053427398,13249.8441971436
3883707,2006/09/09 00:00:00+00,,DELIVERY 9,,1,4027,,0039,1,3353,,,,,,,,,,,3358,1,,,,,,0,118,159,1,68,21,,4027    0039,Y,Y,1968,,,103.575764446909,515.416633554687
3883708,2006/09/09 00:00:00+00,,DELIVERY 10,,1,5256,,0050,1,3218,,,,,,,,,,,3218,1,,,,,,0,135,197,1,54,39,,5256    0050,Y,Y,3088,,,109.838546914818,494.370110099875
3883709,2006/09/09 00:00:00+00,,DELIVERY 5,,1,0968,,0052,1,2361,,,,,,,,,,,2338,1,,,,,,0,28,21,1,28,21,,0968    0052,Y,Y,2353,,,79.1471924540814,362.585436604082
3883710,2006/09/09 00:00:00+00,,PHASE 1,,1,0180,,0086,1,6099,,,,,,,,,,,6099,1,,,,,,0,CONDO_00029,38,1,29,38,,0180    0086,Y,Y,2177,,,126.282810789151,937.260532790977
3883711,2006/09/09 00:00:00+00,,DELIVERY 14,,1,4494,,0111,1,1280,,,,,,,,,,,1280,1,,,,,,0,116,46,1,83,14,,4494    0111,Y,Y,5136,,,75.3152080600561,196.65810928966
3883712,2016/10/26 00:00:00+00,,DELIVERY 15,,1,4259,,0005,1,25936,,,,,,,,,,,25936,1,,,,,,0,185,177,1,41,6,,4259    0005,Y,Y,0029,,,252.563479705788,3986.63117745683
3883713,2006/09/09 00:00:00+00,,DELIVERY 12,,1,6239,,0073,1,4209,,,,,,,,,,,4211,1,,,,,,0,119,28,1,41,44,,6239    0073,Y,Y,1294,,,113.231996546002,645.315804005875
3883714,2006/09/09 00:00:00+00,,PHASE 1,,1,0279,,0002,1,2527,,,,,,,,,,,,1,,,,,,0,B,181,1,47,2,,0279    0002,Y,Y,2568,,,103.357205075226,388.358464250776
3883715,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3697,,0020,1,5955,,,,,,,,,,,5996,1,,,,,,0,SUB,139,1,97,9,,3697    0020,Y,Y,5607,,,128.468506705384,916.09001375682
3883716,2006/09/09 00:00:00+00,,PHASE 1,,1,0014,,0053,1,768,,,,,,,,,,,,1,,,,,,0,CONDO_00023,27,1,23,27,,0014    0053,Y,Y,1003,,,51.9772842352801,117.994064982552
3883717,2006/09/09 00:00:00+00,,PHASE 1,,1,0174,,0079,1,14656,,,,,,,,,,,,1,,,,,,0,CONDO_00035,37,1,31,27,,0174    0079,Y,Y,2153,,,194.660999078586,2252.66946883988
3883718,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1036,,0142,1,7082,,,,,,,,,,,7081,1,,,,,,0,41,35,1,41,28,,1036    0142,Y,Y,2369,,,147.63720152583,1087.67023668569
3883719,2006/09/09 00:00:00+00,,DELIVERY 7,,1,3107,,0068,1,1499,,,,,,,,,,,1497,1,,,,,,0,COUNTY,83,1,96,47,,3107    0068,Y,Y,5600,,,83.4648007787281,230.398909913115
3883720,2006/09/09 00:00:00+00,,DELIVERY 7,,1,3127,,0149,1,2852,,,,,,,,,,,2852,1,,,,,,0,COUNTY,163,1,98,9,,3127    0149,Y,Y,5635,,,125.942400726355,438.324295065684
3883721,2006/09/09 00:00:00+00,,DELIVERY 7,,1,1930,,0079,1,18710,,,,,,,,,,,18710,1,,,,,,0,27,25,1,25,18,,1930    0079,Y,Y,1077,,,214.787169918604,2876.48543971512
3883722,2006/09/09 00:00:00+00,,DELIVERY 10,,1,5294,,0039,1,31772,,,,,,,,,,,32000,1,,,,,,0,148,69,1,66,21,,5294    0039,Y,Y,1911,,,328.165481408433,4878.82991663154
3883723,2006/09/09 00:00:00+00,,MAINTENANCE,,1,3136,,0082,1,1800,,,,,,,,,,,1800,1,,,,,,0,200,29,1,99,22,,3136    0082,Y,Y,5688,,,92.4236172611337,276.844600211767
3883724,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2667,,0073,1,23999,,,,,,,,,,,24000,1,,,,,,0,197,145,1,59,18,,2667    0073,Y,Y,1741,,,243.0818369823,3689.56061901605
3883725,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2860,,0062,1,2567,,,,,,,,,,,2567,1,,,,,,0,COUNTY,48,1,69,14,,2860    0062,Y,Y,1012,,,126.156207259377,394.640557182268
3883726,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2822,,0012,1,2770,,,,,,,,,,,2770,1,,,,,,0,SUB,36,1,86,50,,2822    0012,Y,Y,5203,,,124.509807082553,426.035182903044
3883727,2006/09/09 00:00:00+00,,DELIVERY 5,,1,0944,,0065,1,2850,,,,,,,,,,,2850,1,,,,,,0,23,18,1,23,18,,0944    0065,Y,Y,2453,,,103.952600303259,437.680004109876
3883728,2006/09/09 00:00:00+00,,DELIVERY 4,,1,0819,,0022,1,1302,,,,,,,,,,,,1,,,,,,0,18,104,1,37,10,,0819    0022,Y,Y,2315,,,66.6133000455364,199.909512773526
3883729,2006/09/09 00:00:00+00,,DELIVERY 14,,1,2668,,0040,1,2416,,,,,,,,,,,2416,1,,,,,,0,COUNTY,63,1,68,9,,2668    0040,Y,Y,1940,,,126.975137971779,371.396251488733
3883730,2006/09/09 00:00:00+00,,MAINTENANCE,,1,2661,,0220,1,42750,,,,,,,,,,,42750,1,,,,,,0,,,1,57,30,,2661    0220,Y,Y,1714,,,340.884362071664,6571.33397361354
3883731,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2857,,0046,1,1316,,,,,,,,,,,1316,1,,,,,,0,COUNTY,23,1,77,43,,2857    0046,Y,Y,5013,,,71.4201545145941,202.361305996162
3883732,2006/09/09 00:00:00+00,,PHASE 1,,1,0240,,0045,1,2000,,,,,,,,,,,2000,1,,,,,,0,CONDO_00028,39,1,28,39,,0240    0045,Y,Y,2231,,,94.2150053015659,307.36829543266
3883733,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3095,,0079,1,2525,,,,,,,,,,,2574,1,,,,,,0,SUB,150,1,72,39,,3095    0079,Y,Y,1377,,,118.915702139283,388.088698870531
3883734,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1054,,0257,1,2526,,,,,,,,,,,2526,1,,,,,,0,89,36,1,59,10,,1054    0257,Y,Y,2783,,,85.7958012089469,388.005381380654
3883735,2006/09/09 00:00:00+00,,PHASE 1,,1,0097,,0087,1,27376,,,,,,,,,,,27373,1,,,,,,0,CONDO_00022,44,1,22,44,,0097    0087,Y,Y,1051,,,312.064642780523,4206.68952062824
3883736,2006/09/09 00:00:00+00,,DELIVERY 13,,1,5778,,0157,1,7502,,,,,,,,,,,7506,1,,,,,,0,125,12,1,48,19,,5778    0157,Y,Y,1579,,,141.226702568448,1151.32817486493
3883737,2006/09/09 00:00:00+00,,PHASE 1,,1,0175,,0033,1,2403,,,,,,,,,,,2403,1,,,,,,0,CONDO_00039,46,1,39,46,,0175    0033,Y,Y,2220,,,109.704109036888,369.392520192761
3883738,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2665,,0028,1,1768,,,,,,,,,,,1768,1,,,,,,0,COUNTY,84,1,45,15,,2665    0028,Y,Y,1484,,,93.056638331038,271.738073448673
3883739,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2615,,0099,1,12400,,,,,,,,,,,12400,1,,,,,,0,SUB,130,1,34,29,,2615    0099,Y,Y,1230,,,175.714520329986,1906.73370967272
3883740,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3520,,0092,1,1620,,,,,,,,,,,1620,1,,,,,,0,COUNTY,13,1,96,21,,3520    0092,Y,Y,5519,,,84.7919003258707,248.980920093011
3883741,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3697,,0019,1,5619,,,,,,,,,,,5622,1,,,,,,0,SUB,139,1,99,41,,3697    0019,Y,Y,5730,,,136.113011481529,864.565067530641
3883742,2006/09/09 00:00:00+00,,PHASE 1,,1,0239,,0126,1,1621,,,,,,,,,,,1621,1,,,,,,0,CONDO_00043,16,1,43,16,,0239    0126,Y,Y,2507,,,63.2416033589714,249.188452129145
3883743,2006/09/09 00:00:00+00,,PHASE 1,,1,0178,,0076,1,2200,,,,,,,,,,,,1,,,,,,0,CONDO_00043,5,1,43,5,,0178    0076,Y,Y,2172,,,95.5273079280544,338.066494953386
3883744,2006/09/09 00:00:00+00,,PHASE 1,,1,0028,,0166,1,26512,,,,,,,,,,,26512,1,,,,,,0,CONDO_00026,2,1,26,2,,0028    0166,Y,Y,2010,,,280.361845432462,4073.05362573115
3883745,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2554,,0071,1,9000,,,,,,,,,,,9000,1,,,,,,0,SUB,113,1,42,3,,2554    0071,Y,Y,1189,,,152.971816284177,1383.332208612
3883746,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1059,,0091,1,1600,,,,,,,,,,,1600,1,,,,,,0,56,147,1,50,25,,1059    0091,Y,Y,2625,,,91.0521013508874,245.727910677571
3883747,2006/09/09 00:00:00+00,,DELIVERY 6,,1,1367,,0070,1,18909,,,,,,,,,,,,1,,,,,,0,151,76,1,2,5,,1367    0070,Y,Y,2416,,,216.626392026289,2905.67060478711
3883748,2014/10/20 00:00:00+00,2014/09/09 00:00:00+00,,,1,2553,,0082,1,3000,,,,,,,,,,,3000,,,,,,,0,208,187,1,92,48,,2553    0082,Y,Y,5325,,,113.84791247999,461.122108057927
3883749,2006/09/09 00:00:00+00,,PHASE 1,,1,0028,,0167,1,4079,,,,,,,,,,,4079,1,,,,,,0,CONDO_00033,3,1,33,3,,0028    0167,Y,Y,2011,,,128.901543495512,626.677430579705
3883750,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5672,,0059,1,16162,,,,,,,,,,,16160,1,,,,,,0,117,2,1,3,6,,5672    0059,Y,Y,1276,,,216.78831463507,2480.26866402521
3883751,2006/09/09 00:00:00+00,,PHASE 1,,1,0240,,0067,1,2000,,,,,,,,,,,2000,1,,,,,,0,HDC,65,1,46,43,,0240    0067,Y,Y,2556,,,94.2113054712643,307.350675720742
3883752,2006/09/09 00:00:00+00,,DELIVERY 5,,1,0983,,0056,1,2205,,,,,,,,,,,2205,1,,,,,,0,164,55,1,68,5,,0983    0056,Y,Y,2923,,,102.04162445755,338.677940483532
3883753,2006/09/09 00:00:00+00,,PHASE 1,,1,0653,,0084,1,1342,,,,,,,,,,,1342,1,,,,,,0,194,158,1,46,47,,0653    0084,Y,Y,2562,,,72.6398004415736,206.108257639758
3883754,2006/09/09 00:00:00+00,,PHASE 1,,1,0546,,0304,1,20564,,,,,,,,,,,,1,,,,,,0,133,4,1,1,6,,0546    0304,Y,Y,2281,,,234.952504104364,3157.06692199878
3883755,2006/09/09 00:00:00+00,,PHASE 1,,1,0314,,0048,1,17171,,,,,,,,,,,,1,,,,,,0,20,30,1,20,30,,0314    0048,Y,Y,2521,,,213.590609648014,2638.37475399168
3883756,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3520,,0098,1,1620,,,,,,,,,,,1620,1,,,,,,0,COUNTY,13,1,96,37,,3520    0098,Y,Y,5535,,,84.7895003086926,248.938496079207
3883757,2006/09/09 00:00:00+00,,DELIVERY 14,,1,2732,,0077,1,4979,,,,,,,,,,,4979,1,,,,,,0,SUB,98,1,47,15,,2732    0077,Y,Y,3051,,,118.664308126947,766.398399360987
3883758,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2907,,0049,1,2384,,,,,,,,,,,2384,1,,,,,,0,SUB,199,1,94,28,,2907    0049,Y,Y,5461,,,116.260769649768,366.680414151842
3883759,2006/09/09 00:00:00+00,,DELIVERY 15,,1,5397,,0081,1,23453,,,,,,,,,,,23451,1,,,,,,0,125,119,1,1,4,,5397    0081,Y,Y,1261,,,235.816046735044,3601.23026947987
3883760,2006/09/09 00:00:00+00,,DELIVERY 14,,2,2875,,0162,1,2077,,,,,,,,,,,2077,1,,,,,,1,LC,94,1,,,2019/08/14 00:00:00+00,2875    0162,N,Y,0026,,,96.9638032787656,319.191499387867
3883761,2006/09/09 00:00:00+00,,DELIVERY 14,,2,2875,,0165,1,2037,,,,,,,,,,,2037,1,,,,,,1,LC,94,1,,,2019/08/14 00:00:00+00,2875    0165,N,Y,0026,,,95.4002032183072,313.04885713087
3883762,2006/09/09 00:00:00+00,,DELIVERY 14,,2,2875,,0156-of1,1,2077,,,,,,,,,,,2077,1,,,,,,1,,,1,,,2019/08/14 00:00:00+00,2875    0156-of1,N,Y,0026,,,96.9642032780726,319.193070795198
3883763,2006/09/09 00:00:00+00,,DELIVERY 9,,1,4112,,0016,1,42900,,,,,,,,,,,42900,1,,,,,,0,173,7,1,30,36,,4112    0016,Y,Y,3029,,,341.670809694747,6594.61719426082
3883764,2006/09/09 00:00:00+00,,MAINTENANCE,,1,0442,,0112,1,1653,,,,,,,,,,,1612,1,,,,,,0,197,16,1,47,37,,0442    0112,Y,Y,2680,,,81.3447092178924,254.079195362203
3883765,2006/09/09 00:00:00+00,,PHASE 1,,1,0243,,0022,1,7252,,,,,,,,,,,7253,1,,,,,,0,CONDO_00029,29,1,29,29,,0243    0022,Y,Y,2245,,,134.738430214649,1114.26389621323
3883766,2006/09/09 00:00:00+00,,DELIVERY 4,,1,1187,,0084,1,90661,,,,,,,,,,,90399,1,,,,,,0,166,172,1,22,2,,1187    0084,Y,Y,2382,,,479.006410533637,13929.2205375743
3883767,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5722,,0066,1,9954,,,,,,,,,,,9954,1,,,,,,0,119,184,1,63,43,,5722    0066,Y,Y,1872,,,170.21736281846,1527.17117208443
3883768,2006/09/09 00:00:00+00,,PHASE 1,,1,0109,,0036,1,8589,,,,,,,,,,,8590,1,,,,,,0,CONDO_00025,12,1,25,12,,0109    0036,Y,Y,2028,,,178.952526878537,1320.07466599104
3883769,2006/09/09 00:00:00+00,,PHASE 1,,1,0156,,0339,1,1550,,,,,,,,,,,1550,1,,,,,,0,33,197,1,65,15,,0156    0339,Y,Y,2882,,,87.4043080547569,238.282419482295
3883770,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1063,,0090,1,2437,,,,,,,,,,,2436,1,,,,,,0,56,118,1,68,11,,1063    0090,Y,Y,2938,,,121.934831042473,374.198114513034
3883771,2007/09/12 00:00:00+00,2006/12/20 00:00:00+00,,,1,0209,,0108,1,6525,,,,,,,,,,,6525,,,,,,,0,201,108,1,69,34,,0209    0108,Y,Y,2945,,,127.429108218479,1002.66950236784
3883772,2006/09/09 00:00:00+00,,PHASE 1,,1,0361,,0134,1,5687,,,,,,,,,,,5436,1,,,,,,0,,,1,93,13,,0361    0134,Y,Y,5448,,,147.745605305358,874.040449639349
3883773,2013/06/06 00:00:00+00,2013/02/21 00:00:00+00,,,1,4546,,0172,1,1898,,,,,,,,,,,1898,,,,,,,0,207,47,1,87,15,,4546    0172,Y,Y,4290,,,96.6028022342571,291.454736739534
3883774,2010/10/12 00:00:00+00,2010/09/30 00:00:00+00,,,1,1033,,0148,1,2375,,,,,,,,,,,2375,,,,,,,0,205,19,1,74,49,,1033    0148,Y,Y,4037,,,93.9470010746946,364.785877879254
3883775,2014/11/21 00:00:00+00,2014/08/13 00:00:00+00,,,1,3931,,0049,1,1269,,,,,,,,,,,1269,,,,,,,0,208,163,1,89,11,,3931    0049,Y,Y,3246,,,117.788705593858,195.164336999911
3883776,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4052,,0109,1,4662,,,,,,,,,,,4680,1,,,,,,0,103,75,1,40,29,,4052    0109,Y,Y,1257,,,114.6143546072,716.312189853208
3883777,2006/09/09 00:00:00+00,,DELIVERY 10,,1,4545,,0133,1,3036,,,,,,,,,,,3036,1,,,,,,0,96,68,1,88,47,,4545    0133,Y,Y,4301,,,98.0784019995386,466.381548581845
3883778,2006/09/09 00:00:00+00,,PHASE 1,,1,0314,,0035,1,1935,,,,,,,,,,,1935,1,,,,,,0,RW,2,1,82,5,,0314    0035,Y,Y,4193,,,89.7106039936899,297.253477932245
3883779,2006/09/09 00:00:00+00,,DELIVERY 11,,1,5673,,0014,1,9627,,,,,,,,,,,9626,1,,,,,,0,113,30,1,4,7,,5673    0014,Y,Y,1279,,,157.277557981327,1477.35609225965
3883780,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3568,,0014,1,5000,,,,,,,,,,,5000,1,,,,,,1,COUNTY,85,1,70,24,,3568    0014,Y,Y,1307,,,117.690600048413,768.457291147129
3883781,2006/09/09 00:00:00+00,,PHASE 1,,1,0367,,0005,1,2940,,,,,,,,,,,,1,,,,,,0,REC_00002,367,1,74,10,,0367    0005,Y,Y,4021,,,113.442004080649,451.839897683151
3883782,2006/09/09 00:00:00+00,,PHASE 1,,1,0617,,0078,1,975,,,,,,,,,,,,1,,,,,,0,17,2,1,83,28,,0617    0078,Y,Y,4212,,,62.7993003999446,149.818740983845
3883783,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2552,,0044,1,2000,,,,,,,,,,,2000,1,,,,,,0,COUNTY,53,1,41,5,,2552    0044,Y,Y,1176,,,107.331511508639,307.487718699466
3883784,2009/05/14 00:00:00+00,2009/02/10 00:00:00+00,,,1,5969,,0246,1,4796,,,,,,,,,,,4884,,,,,,,0,203,136,1,85,44,,5969    0246,Y,Y,5187,,,111.376010367581,735.560965596467
3883785,2006/09/09 00:00:00+00,,PHASE 1,,1,0502,,0183,1,23620,,,,,,,,,,,23620,1,,,,,,0,1,1,1,1,1,,0502    0183,Y,Y,2273,,,273.978406019515,3626.23207030301
3883786,2006/09/09 00:00:00+00,,DELIVERY 13,,1,5889,,0035,1,12305,,,,,,,,,,,12304,1,,,,,,0,134,132,1,44,21,,5889    0035,Y,Y,1310,,,214.149877283894,1887.59395431748
3883787,2013/09/11 00:00:00+00,2013/05/07 00:00:00+00,,,1,1020,,0088,1,3963,,,,,,,,,,,3963,,,,,,,0,207,106,1,84,5,,1020    0088,Y,Y,4228,,,108.90120068405,608.505159953466
3883788,2006/09/09 00:00:00+00,,DELIVERY 10,,1,5925,,0049,1,42955,,,,,,,,,,,42907,1,,,,,,0,126,121,1,58,1,,5925    0049,Y,Y,1747,,,331.190851109481,6586.70331322864
3883789,2006/09/09 00:00:00+00,,PHASE 1,,1,0363,,0079,1,1900,,,,,,,,,,,1900,1,,,,,,0,RW,93,1,51,14,,0363    0079,Y,Y,2649,,,90.2861033172767,292.001965554467
3883790,2006/09/09 00:00:00+00,,PHASE 1,,1,0014,,0072,1,3744,,,,,,,,,,,3744,1,,,,,,0,CONDO_00037,25,1,37,25,,0014    0072,Y,Y,1007,,,104.978821783643,575.194239037795
3883791,2006/09/09 00:00:00+00,,PHASE 1,,1,0240,,0153,1,3938,,,,,,,,,,,3938,1,,,,,,0,177,154,1,36,11,,0240    0153,Y,Y,2233,,,109.378806128391,605.207291706556
3883792,2006/09/09 00:00:00+00,,PHASE 1,,1,0312,,0049,1,4200,,,,,,,,,,,4200,1,,,,,,0,42,19,1,42,19,,0312    0049,Y,Y,2257,,,113.783805140483,645.38588565649
3883793,2006/09/09 00:00:00+00,,PHASE 1,,1,0017,,0041,1,24117,,,,,,,,,,,24116,1,,,,,,0,CONDO_00003,11,1,3,11,,0017    0041,Y,Y,2007,,,272.199019751204,3704.88594726887
3883794,2006/09/09 00:00:00+00,,PHASE 1,,1,0653,,0087,1,5322,,,,,,,,,,,5322,1,,,,,,0,194,158,1,46,47,,0653    0087,Y,Y,2562,,,257.623501577093,816.966834047847
3883795,2006/09/09 00:00:00+00,,PHASE 1,,1,0178,,0089,1,9802,,,,,,,,,,,9802,1,,,,,,0,CONDO_00039,37,1,39,37,,0178    0089,Y,Y,2171,,,154.322816456235,1506.37944406613
3883796,2006/09/09 00:00:00+00,,DELIVERY 10,,1,5811,,0070,1,14199,,,,,,,,,,,14313,1,,,,,,0,148,135,1,65,16,,5811    0070,Y,Y,1901,,,205.33433949886,2178.86038611143
3883797,2006/09/09 00:00:00+00,,DELIVERY 12,,1,5729,,0069,1,10492,,,,,,,,,,,10488,1,,,,,,0,132,169,1,64,36,,5729    0069,Y,Y,1883,,,162.210096297528,1609.83201286014
3883798,2006/09/09 00:00:00+00,,DELIVERY 5,,1,0957,,0023,1,1242,,,,,,,,,,,1242,1,,,,,,0,33,39,1,88,46,,0957    0023,Y,Y,4300,,,68.1207002715144,190.829744025302
3883799,2006/09/09 00:00:00+00,,DELIVERY 7,,1,3106,,0090,1,2144,,,,,,,,,,,2144,1,,,,,,0,COUNTY,88,1,51,8,,3106    0090,Y,Y,1588,,,77.5661006576609,329.512716326245
3883800,2006/09/09 00:00:00+00,,DELIVERY 5,,1,0872,,0061,1,1890,,,,,,,,,,,1890,1,,,,,,0,33,41,1,33,41,,0872    0061,Y,Y,2335,,,83.371000008137,290.23939359424
3883801,2006/09/09 00:00:00+00,,DELIVERY 8,,1,3237,,0062,1,1545,,,,,,,,,,,1545,1,,,,,,0,COUNTY,41,1,91,18,,3237    0062,Y,Y,5381,,,84.1749373520092,237.657572501302
3883802,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3649,,0032,1,4363,,,,,,,,,,,4363,1,,,,,,0,SUB,174,1,93,32,,3649    0032,Y,Y,5418,,,126.014700154957,670.776960213583
3883803,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2826,,0046,1,1800,,,,,,,,,,,1800,1,,,,,,0,SUB,35,1,96,40,,2826    0046,Y,Y,5534,,,92.6520154789069,276.81770628523
3883804,2006/09/09 00:00:00+00,,DELIVERY 7,,1,3101,,0064,1,1800,,,,,,,,,,,1800,1,,,,,,0,COUNTY,93,1,89,37,,3101    0064,Y,Y,5270,,,86.3557005245154,276.617769869934
3883805,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2849,,0056,1,2666,,,,,,,,,,,2667,1,,,,,,0,COUNTY,115,1,55,17,,2849    0056,Y,Y,1659,,,138.310407585285,409.830872257153
3883806,2006/09/09 00:00:00+00,,MAINTENANCE,,1,0937,,0087,1,1187,,,,,,,,,,,1192,1,,,,,,0,200,20,1,55,39,,0937    0087,Y,Y,2745,,,67.6090137977021,182.284044749161
3883807,2006/09/09 00:00:00+00,,DELIVERY 14,,1,2581,,0441,1,3064,,,,,,,,,,,3064,1,,,,,,0,SUB,93,1,84,40,,2581    0441,Y,Y,5160,,,128.661376549891,471.00335794788
3883808,2006/09/09 00:00:00+00,,DELIVERY 11,,1,3520,,0106,1,1575,,,,,,,,,,,1575,1,,,,,,0,COUNTY,29,1,76,18,,3520    0106,Y,Y,1471,,,84.3989002492701,242.038272334174
3883809,2006/09/09 00:00:00+00,,DELIVERY 4,,1,1118,,0024,1,2647,,,,,,,,,,,2647,1,,,,,,0,105,118,1,74,4,,1118    0024,Y,Y,4034,,,86.7736027340868,406.531609184484
3883810,2006/09/09 00:00:00+00,,PHASE 1,,1,0097,,0081,1,10681,,,,,,,,,,,10725,1,,,,,,0,CONDO_00027,49,1,22,4,,0097    0081,Y,Y,1053,,,174.156040206366,1641.16313808521
3883811,2006/09/09 00:00:00+00,,PHASE 1,,1,0280,,0028,1,65498,,,,,,,,,,,65498,1,,,,,,0,CONDO_00022,18,1,22,18,,0280    0028,Y,Y,2253,,,417.436320903862,10064.4835869768
3883812,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2554,,0055,1,1554,,,,,,,,,,,1554,1,,,,,,0,COUNTY,186,1,52,21,,2554    0055,Y,Y,1598,,,81.7086094064511,238.863070285877
3883813,2006/09/09 00:00:00+00,,PHASE 1,,1,0445,,0202,1,4263,,,,,,,,,,,4263,1,,,,,,0,62,167,1,63,45,,0445    0202,Y,Y,2852,,,108.534136717487,655.015695958914
3883814,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2858,,0017,1,1529,,,,,,,,,,,1506,1,,,,,,0,COUNTY,10,1,93,25,,2858    0017,Y,Y,5412,,,78.6534084246916,235.063773681903
3883815,2006/09/09 00:00:00+00,,DELIVERY 9,,1,3045,,0020,1,3800,,,,,,,,,,,3800,1,,,,,,0,COUNTY,121,1,97,1,,3045    0020,Y,Y,5604,,,164.438717132825,584.215247754988
3883816,2006/09/09 00:00:00+00,,DELIVERY 9,,1,2892,,0095,1,703,,,,,,,,,,,703,1,,,,,,0,SUB,151,1,86,49,,2892    0095,Y,Y,5191,,,50.2960600853286,108.104253024811
3883817,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2838,,0021,1,1641,,,,,,,,,,,,1,,,,,,0,COUNTY,1,1,52,19,,2838    0021,Y,Y,1605,,,78.796854322407,252.346024498113
3883818,2013/04/24 00:00:00+00,2013/03/18 00:00:00+00,,,1,0515,N,0064,1,6451,,,,,,,,,,,6451,,,,,,,0,207,74,1,86,6,,0515N   0064,Y,Y,4278,,,130.152185954903,991.142230876281
3883819,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2833,,0120,1,2936,,,,,,,,,,,2936,1,,,,,,0,SUB,107,1,81,37,,2833    0120,Y,Y,5078,,,129.402206811704,451.498214241933
3883820,2006/09/09 00:00:00+00,,DELIVERY 6,,1,2862,,0076,1,3031,,,,,,,,,,,3031,1,,,,,,0,SUB,176,1,84,8,,2862    0076,Y,Y,5149,,,128.699706443059,465.925052717662
3883821,2006/09/09 00:00:00+00,,DELIVERY 7,,1,2848,,0063,1,5200,,,,,,,,,,,5200,1,,,,,,0,COUNTY,34,1,51,13,,2848    0063,Y,Y,1586,,,119.277406374709,799.479672089571
3883822,2006/09/09 00:00:00+00,,DELIVERY 5,,1,1066,,0028,1,3416,,,,,,,,,,,3416,1,,,,,,0,103,95,1,57,2,,1066    0028,Y,Y,2788,,,106.555801589106,524.517239922584
3883823,2006/09/09 00:00:00+00,,PHASE 1,,1,0509,,0147,1,1636,,,,,,,,,,,,1,,,,,,0,17,45,1,67,35,,0509    0147,Y,Y,2916,,,65.5872235982196,251.422114445284
3883824,2006/09/09 00:00:00+00,,DELIVERY 8,,1,2548,,0045,1,2796,,,,,,,,,,,2796,1,,,,,,0,SUB,51,1,24,15,,2548    0045,Y,Y,1151,,,107.276675389741,429.79823830995
3883825,2006/09/09 00:00:00+00,,PHASE 1,,1,0152,,0188,1,2882,,,,,,,,,,,2882,1,,,,,,0,CONDO_00022,1,1,24,1,,0152    0188,Y,Y,2093,,,86.0127088843446,442.884908092646
